id_comb;id_data;nome_comb;tipo_comb;custo_comb
7;649;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;650;Ipimax Gasolina Aditivada;Aditivado;5.25
6;650;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;650;Ipimax Etanol Aditivado;Aditivado;4.57
1;650;Original gasolina;Comum;3.68
2;650;Original Diesel ;Comum;4.35
3;650;Original Etanol ;Comum;3.45
7;650;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;651;Ipimax Gasolina Aditivada;Aditivado;5.25
6;651;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;651;Ipimax Etanol Aditivado;Aditivado;4.57
1;651;Original gasolina;Comum;3.68
2;651;Original Diesel ;Comum;4.35
3;651;Original Etanol ;Comum;3.45
7;651;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;652;Ipimax Gasolina Aditivada;Aditivado;5.25
6;652;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;652;Ipimax Etanol Aditivado;Aditivado;4.57
1;652;Original gasolina;Comum;3.68
2;652;Original Diesel ;Comum;4.35
3;652;Original Etanol ;Comum;3.45
7;652;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;653;Ipimax Gasolina Aditivada;Aditivado;5.25
6;653;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;653;Ipimax Etanol Aditivado;Aditivado;4.57
1;653;Original gasolina;Comum;3.68
2;653;Original Diesel ;Comum;4.35
3;653;Original Etanol ;Comum;3.45
7;653;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;654;Ipimax Gasolina Aditivada;Aditivado;5.25
6;654;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;654;Ipimax Etanol Aditivado;Aditivado;4.57
1;654;Original gasolina;Comum;3.68
2;654;Original Diesel ;Comum;4.35
3;654;Original Etanol ;Comum;3.45
7;654;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;655;Ipimax Gasolina Aditivada;Aditivado;5.25
6;655;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;655;Ipimax Etanol Aditivado;Aditivado;4.57
1;655;Original gasolina;Comum;3.68
2;655;Original Diesel ;Comum;4.35
3;655;Original Etanol ;Comum;3.45
7;655;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;656;Ipimax Gasolina Aditivada;Aditivado;5.25
6;656;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;656;Ipimax Etanol Aditivado;Aditivado;4.57
1;656;Original gasolina;Comum;3.68
2;656;Original Diesel ;Comum;4.35
3;656;Original Etanol ;Comum;3.45
7;656;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;657;Ipimax Gasolina Aditivada;Aditivado;5.25
6;657;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;657;Ipimax Etanol Aditivado;Aditivado;4.57
1;657;Original gasolina;Comum;3.68
2;657;Original Diesel ;Comum;4.35
3;657;Original Etanol ;Comum;3.45
7;657;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;658;Ipimax Gasolina Aditivada;Aditivado;5.25
6;658;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;658;Ipimax Etanol Aditivado;Aditivado;4.57
1;658;Original gasolina;Comum;3.68
2;658;Original Diesel ;Comum;4.35
3;658;Original Etanol ;Comum;3.45
7;658;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;659;Ipimax Gasolina Aditivada;Aditivado;5.25
6;659;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;659;Ipimax Etanol Aditivado;Aditivado;4.57
1;659;Original gasolina;Comum;3.68
2;659;Original Diesel ;Comum;4.35
3;659;Original Etanol ;Comum;3.45
7;659;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;660;Ipimax Gasolina Aditivada;Aditivado;5.25
6;660;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;660;Ipimax Etanol Aditivado;Aditivado;4.57
1;660;Original gasolina;Comum;3.68
2;660;Original Diesel ;Comum;4.35
3;660;Original Etanol ;Comum;3.45
7;660;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;661;Ipimax Gasolina Aditivada;Aditivado;5.25
6;661;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;661;Ipimax Etanol Aditivado;Aditivado;4.57
1;661;Original gasolina;Comum;3.68
2;661;Original Diesel ;Comum;4.35
3;661;Original Etanol ;Comum;3.45
7;661;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;662;Ipimax Gasolina Aditivada;Aditivado;5.25
6;662;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;662;Ipimax Etanol Aditivado;Aditivado;4.57
1;662;Original gasolina;Comum;3.68
2;662;Original Diesel ;Comum;4.35
3;662;Original Etanol ;Comum;3.45
7;662;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;663;Ipimax Gasolina Aditivada;Aditivado;5.25
6;663;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;663;Ipimax Etanol Aditivado;Aditivado;4.57
1;663;Original gasolina;Comum;3.68
2;663;Original Diesel ;Comum;4.35
3;663;Original Etanol ;Comum;3.45
7;663;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;664;Ipimax Gasolina Aditivada;Aditivado;5.25
6;664;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;664;Ipimax Etanol Aditivado;Aditivado;4.57
1;664;Original gasolina;Comum;3.68
2;664;Original Diesel ;Comum;4.35
3;664;Original Etanol ;Comum;3.45
7;664;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;665;Ipimax Gasolina Aditivada;Aditivado;5.25
6;665;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;665;Ipimax Etanol Aditivado;Aditivado;4.57
1;665;Original gasolina;Comum;3.68
2;665;Original Diesel ;Comum;4.35
3;665;Original Etanol ;Comum;3.45
7;665;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;666;Ipimax Gasolina Aditivada;Aditivado;5.25
6;666;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;666;Ipimax Etanol Aditivado;Aditivado;4.57
1;666;Original gasolina;Comum;3.68
2;666;Original Diesel ;Comum;4.35
3;666;Original Etanol ;Comum;3.45
7;666;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;667;Ipimax Gasolina Aditivada;Aditivado;5.25
6;667;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;667;Ipimax Etanol Aditivado;Aditivado;4.57
1;667;Original gasolina;Comum;3.68
2;667;Original Diesel ;Comum;4.35
3;667;Original Etanol ;Comum;3.45
7;667;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;668;Ipimax Gasolina Aditivada;Aditivado;5.25
6;668;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;668;Ipimax Etanol Aditivado;Aditivado;4.57
1;668;Original gasolina;Comum;3.68
2;668;Original Diesel ;Comum;4.35
3;668;Original Etanol ;Comum;3.45
7;668;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;669;Ipimax Gasolina Aditivada;Aditivado;5.25
6;669;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;669;Ipimax Etanol Aditivado;Aditivado;4.57
1;669;Original gasolina;Comum;3.68
2;669;Original Diesel ;Comum;4.35
3;669;Original Etanol ;Comum;3.45
7;669;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;670;Ipimax Gasolina Aditivada;Aditivado;5.25
6;670;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;670;Ipimax Etanol Aditivado;Aditivado;4.57
1;670;Original gasolina;Comum;3.68
2;670;Original Diesel ;Comum;4.35
3;670;Original Etanol ;Comum;3.45
7;670;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;671;Ipimax Gasolina Aditivada;Aditivado;5.25
6;671;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;671;Ipimax Etanol Aditivado;Aditivado;4.57
1;671;Original gasolina;Comum;3.68
2;671;Original Diesel ;Comum;4.35
3;671;Original Etanol ;Comum;3.45
7;671;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;672;Ipimax Gasolina Aditivada;Aditivado;5.25
6;672;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;672;Ipimax Etanol Aditivado;Aditivado;4.57
1;672;Original gasolina;Comum;3.68
2;672;Original Diesel ;Comum;4.35
3;672;Original Etanol ;Comum;3.45
7;672;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;673;Ipimax Gasolina Aditivada;Aditivado;5.25
6;673;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;673;Ipimax Etanol Aditivado;Aditivado;4.57
1;673;Original gasolina;Comum;3.68
2;673;Original Diesel ;Comum;4.35
3;673;Original Etanol ;Comum;3.45
7;673;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;674;Ipimax Gasolina Aditivada;Aditivado;5.25
6;674;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;674;Ipimax Etanol Aditivado;Aditivado;4.57
1;674;Original gasolina;Comum;3.68
2;674;Original Diesel ;Comum;4.35
3;674;Original Etanol ;Comum;3.45
7;674;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;675;Ipimax Gasolina Aditivada;Aditivado;5.25
6;675;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;675;Ipimax Etanol Aditivado;Aditivado;4.57
1;675;Original gasolina;Comum;3.68
2;675;Original Diesel ;Comum;4.35
3;675;Original Etanol ;Comum;3.45
7;675;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;676;Ipimax Gasolina Aditivada;Aditivado;5.25
6;676;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;676;Ipimax Etanol Aditivado;Aditivado;4.57
1;676;Original gasolina;Comum;3.68
2;676;Original Diesel ;Comum;4.35
3;676;Original Etanol ;Comum;3.45
7;676;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;677;Ipimax Gasolina Aditivada;Aditivado;5.25
6;677;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;677;Ipimax Etanol Aditivado;Aditivado;4.57
1;677;Original gasolina;Comum;3.68
2;677;Original Diesel ;Comum;4.35
3;677;Original Etanol ;Comum;3.45
7;677;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;678;Ipimax Gasolina Aditivada;Aditivado;5.25
6;678;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;678;Ipimax Etanol Aditivado;Aditivado;4.57
1;678;Original gasolina;Comum;3.68
2;678;Original Diesel ;Comum;4.35
3;678;Original Etanol ;Comum;3.45
7;678;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;679;Ipimax Gasolina Aditivada;Aditivado;5.25
6;679;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;679;Ipimax Etanol Aditivado;Aditivado;4.57
1;679;Original gasolina;Comum;3.68
2;679;Original Diesel ;Comum;4.35
3;679;Original Etanol ;Comum;3.45
7;679;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;680;Ipimax Gasolina Aditivada;Aditivado;5.25
6;680;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;680;Ipimax Etanol Aditivado;Aditivado;4.57
1;680;Original gasolina;Comum;3.68
2;680;Original Diesel ;Comum;4.35
3;680;Original Etanol ;Comum;3.45
7;680;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;681;Ipimax Gasolina Aditivada;Aditivado;5.25
6;681;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;681;Ipimax Etanol Aditivado;Aditivado;4.57
1;681;Original gasolina;Comum;3.68
2;681;Original Diesel ;Comum;4.35
3;681;Original Etanol ;Comum;3.45
7;681;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;682;Ipimax Gasolina Aditivada;Aditivado;5.25
6;682;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;682;Ipimax Etanol Aditivado;Aditivado;4.57
1;682;Original gasolina;Comum;3.68
2;682;Original Diesel ;Comum;4.35
3;682;Original Etanol ;Comum;3.45
7;682;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;683;Ipimax Gasolina Aditivada;Aditivado;5.25
6;683;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;683;Ipimax Etanol Aditivado;Aditivado;4.57
1;683;Original gasolina;Comum;3.68
2;683;Original Diesel ;Comum;4.35
3;683;Original Etanol ;Comum;3.45
7;683;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;684;Ipimax Gasolina Aditivada;Aditivado;5.25
6;684;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;684;Ipimax Etanol Aditivado;Aditivado;4.57
1;684;Original gasolina;Comum;3.68
2;684;Original Diesel ;Comum;4.35
3;684;Original Etanol ;Comum;3.45
7;684;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;685;Ipimax Gasolina Aditivada;Aditivado;5.25
6;685;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;685;Ipimax Etanol Aditivado;Aditivado;4.57
1;685;Original gasolina;Comum;3.68
2;685;Original Diesel ;Comum;4.35
3;685;Original Etanol ;Comum;3.45
7;685;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;686;Ipimax Gasolina Aditivada;Aditivado;5.25
6;686;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;686;Ipimax Etanol Aditivado;Aditivado;4.57
1;686;Original gasolina;Comum;3.68
2;686;Original Diesel ;Comum;4.35
3;686;Original Etanol ;Comum;3.45
7;686;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;687;Ipimax Gasolina Aditivada;Aditivado;5.25
6;687;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;687;Ipimax Etanol Aditivado;Aditivado;4.57
1;687;Original gasolina;Comum;3.68
2;687;Original Diesel ;Comum;4.35
3;687;Original Etanol ;Comum;3.45
7;687;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;688;Ipimax Gasolina Aditivada;Aditivado;5.25
6;688;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;688;Ipimax Etanol Aditivado;Aditivado;4.57
1;688;Original gasolina;Comum;3.68
2;688;Original Diesel ;Comum;4.35
3;688;Original Etanol ;Comum;3.45
7;688;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;689;Ipimax Gasolina Aditivada;Aditivado;5.25
6;689;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;689;Ipimax Etanol Aditivado;Aditivado;4.57
1;689;Original gasolina;Comum;3.68
2;689;Original Diesel ;Comum;4.35
3;689;Original Etanol ;Comum;3.45
7;689;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;690;Ipimax Gasolina Aditivada;Aditivado;5.25
6;690;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;690;Ipimax Etanol Aditivado;Aditivado;4.57
1;690;Original gasolina;Comum;3.68
2;690;Original Diesel ;Comum;4.35
3;690;Original Etanol ;Comum;3.45
7;690;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;691;Ipimax Gasolina Aditivada;Aditivado;5.25
6;691;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;691;Ipimax Etanol Aditivado;Aditivado;4.57
1;691;Original gasolina;Comum;3.68
2;691;Original Diesel ;Comum;4.35
3;691;Original Etanol ;Comum;3.45
7;691;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;692;Ipimax Gasolina Aditivada;Aditivado;5.25
6;692;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;692;Ipimax Etanol Aditivado;Aditivado;4.57
1;692;Original gasolina;Comum;3.68
2;692;Original Diesel ;Comum;4.35
3;692;Original Etanol ;Comum;3.45
7;692;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;693;Ipimax Gasolina Aditivada;Aditivado;5.25
6;693;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;693;Ipimax Etanol Aditivado;Aditivado;4.57
1;693;Original gasolina;Comum;3.68
2;693;Original Diesel ;Comum;4.35
3;693;Original Etanol ;Comum;3.45
7;693;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;694;Ipimax Gasolina Aditivada;Aditivado;5.25
6;694;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;694;Ipimax Etanol Aditivado;Aditivado;4.57
1;694;Original gasolina;Comum;3.68
2;694;Original Diesel ;Comum;4.35
3;694;Original Etanol ;Comum;3.45
7;694;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;695;Ipimax Gasolina Aditivada;Aditivado;5.25
6;695;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;695;Ipimax Etanol Aditivado;Aditivado;4.57
1;695;Original gasolina;Comum;3.68
2;695;Original Diesel ;Comum;4.35
3;695;Original Etanol ;Comum;3.45
7;695;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;696;Ipimax Gasolina Aditivada;Aditivado;5.25
6;696;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;696;Ipimax Etanol Aditivado;Aditivado;4.57
1;696;Original gasolina;Comum;3.68
2;696;Original Diesel ;Comum;4.35
3;696;Original Etanol ;Comum;3.45
7;696;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;697;Ipimax Gasolina Aditivada;Aditivado;5.25
6;697;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;697;Ipimax Etanol Aditivado;Aditivado;4.57
1;697;Original gasolina;Comum;3.68
2;697;Original Diesel ;Comum;4.35
3;697;Original Etanol ;Comum;3.45
7;697;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;698;Ipimax Gasolina Aditivada;Aditivado;5.25
6;698;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;698;Ipimax Etanol Aditivado;Aditivado;4.57
1;698;Original gasolina;Comum;3.68
2;698;Original Diesel ;Comum;4.35
3;698;Original Etanol ;Comum;3.45
7;698;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;699;Ipimax Gasolina Aditivada;Aditivado;5.25
6;699;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;699;Ipimax Etanol Aditivado;Aditivado;4.57
1;699;Original gasolina;Comum;3.68
2;699;Original Diesel ;Comum;4.35
3;699;Original Etanol ;Comum;3.45
7;699;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;700;Ipimax Gasolina Aditivada;Aditivado;5.25
6;700;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;700;Ipimax Etanol Aditivado;Aditivado;4.57
1;700;Original gasolina;Comum;3.68
2;700;Original Diesel ;Comum;4.35
3;700;Original Etanol ;Comum;3.45
7;700;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;701;Ipimax Gasolina Aditivada;Aditivado;5.25
6;701;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;701;Ipimax Etanol Aditivado;Aditivado;4.57
1;701;Original gasolina;Comum;3.68
2;701;Original Diesel ;Comum;4.35
3;701;Original Etanol ;Comum;3.45
7;701;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;702;Ipimax Gasolina Aditivada;Aditivado;5.25
6;702;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;702;Ipimax Etanol Aditivado;Aditivado;4.57
1;702;Original gasolina;Comum;3.68
2;702;Original Diesel ;Comum;4.35
3;702;Original Etanol ;Comum;3.45
7;702;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;703;Ipimax Gasolina Aditivada;Aditivado;5.25
6;703;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;703;Ipimax Etanol Aditivado;Aditivado;4.57
1;703;Original gasolina;Comum;3.68
2;703;Original Diesel ;Comum;4.35
3;703;Original Etanol ;Comum;3.45
7;703;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;704;Ipimax Gasolina Aditivada;Aditivado;5.25
6;704;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;704;Ipimax Etanol Aditivado;Aditivado;4.57
1;704;Original gasolina;Comum;3.68
2;704;Original Diesel ;Comum;4.35
3;704;Original Etanol ;Comum;3.45
7;704;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;705;Ipimax Gasolina Aditivada;Aditivado;5.25
6;705;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;705;Ipimax Etanol Aditivado;Aditivado;4.57
1;705;Original gasolina;Comum;3.68
2;705;Original Diesel ;Comum;4.35
3;705;Original Etanol ;Comum;3.45
7;705;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;706;Ipimax Gasolina Aditivada;Aditivado;5.25
6;706;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;706;Ipimax Etanol Aditivado;Aditivado;4.57
1;706;Original gasolina;Comum;3.68
2;706;Original Diesel ;Comum;4.35
3;706;Original Etanol ;Comum;3.45
7;706;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;707;Ipimax Gasolina Aditivada;Aditivado;5.25
6;707;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;707;Ipimax Etanol Aditivado;Aditivado;4.57
1;707;Original gasolina;Comum;3.68
2;707;Original Diesel ;Comum;4.35
3;707;Original Etanol ;Comum;3.45
7;707;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;708;Ipimax Gasolina Aditivada;Aditivado;5.25
6;708;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;708;Ipimax Etanol Aditivado;Aditivado;4.57
1;708;Original gasolina;Comum;3.68
2;708;Original Diesel ;Comum;4.35
3;708;Original Etanol ;Comum;3.45
7;708;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;709;Ipimax Gasolina Aditivada;Aditivado;5.25
6;709;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;709;Ipimax Etanol Aditivado;Aditivado;4.57
1;709;Original gasolina;Comum;3.68
2;709;Original Diesel ;Comum;4.35
3;709;Original Etanol ;Comum;3.45
7;709;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;710;Ipimax Gasolina Aditivada;Aditivado;5.25
6;710;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;710;Ipimax Etanol Aditivado;Aditivado;4.57
1;710;Original gasolina;Comum;3.68
2;710;Original Diesel ;Comum;4.35
3;710;Original Etanol ;Comum;3.45
7;710;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;711;Ipimax Gasolina Aditivada;Aditivado;5.25
6;711;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;711;Ipimax Etanol Aditivado;Aditivado;4.57
1;711;Original gasolina;Comum;3.68
2;711;Original Diesel ;Comum;4.35
3;711;Original Etanol ;Comum;3.45
7;711;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;712;Ipimax Gasolina Aditivada;Aditivado;5.25
6;712;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;712;Ipimax Etanol Aditivado;Aditivado;4.57
1;712;Original gasolina;Comum;3.68
2;712;Original Diesel ;Comum;4.35
3;712;Original Etanol ;Comum;3.45
7;712;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;713;Ipimax Gasolina Aditivada;Aditivado;5.25
6;713;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;713;Ipimax Etanol Aditivado;Aditivado;4.57
1;713;Original gasolina;Comum;3.68
2;713;Original Diesel ;Comum;4.35
3;713;Original Etanol ;Comum;3.45
7;713;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;714;Ipimax Gasolina Aditivada;Aditivado;5.25
6;714;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;714;Ipimax Etanol Aditivado;Aditivado;4.57
1;714;Original gasolina;Comum;3.68
2;714;Original Diesel ;Comum;4.35
3;714;Original Etanol ;Comum;3.45
7;714;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;715;Ipimax Gasolina Aditivada;Aditivado;5.25
6;715;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;715;Ipimax Etanol Aditivado;Aditivado;4.57
1;715;Original gasolina;Comum;3.68
2;715;Original Diesel ;Comum;4.35
3;715;Original Etanol ;Comum;3.45
7;715;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;716;Ipimax Gasolina Aditivada;Aditivado;5.25
6;716;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;716;Ipimax Etanol Aditivado;Aditivado;4.57
1;716;Original gasolina;Comum;3.68
2;716;Original Diesel ;Comum;4.35
3;716;Original Etanol ;Comum;3.45
7;716;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;717;Ipimax Gasolina Aditivada;Aditivado;5.25
6;717;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;717;Ipimax Etanol Aditivado;Aditivado;4.57
1;717;Original gasolina;Comum;3.68
2;717;Original Diesel ;Comum;4.35
3;717;Original Etanol ;Comum;3.45
7;717;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;718;Ipimax Gasolina Aditivada;Aditivado;5.25
6;718;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;718;Ipimax Etanol Aditivado;Aditivado;4.57
1;718;Original gasolina;Comum;3.68
2;718;Original Diesel ;Comum;4.35
3;718;Original Etanol ;Comum;3.45
7;718;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;719;Ipimax Gasolina Aditivada;Aditivado;5.25
6;719;Ipimax Diesel S10 Aditivado;Aditivado;5.47
5;719;Ipimax Etanol Aditivado;Aditivado;4.57
1;719;Original gasolina;Comum;3.68
2;719;Original Diesel ;Comum;4.35
3;719;Original Etanol ;Comum;3.45
7;719;Ipimax Pro Gasolina Premium Aditivada;Premium;6.14
4;720;Ipimax Gasolina Aditivada;Aditivado;5.25
